"date","stage_code","event_name","stage","gender","venue","participant_code","participant_name","participant_type","participant_country_code","participant_country","result","result_type","result_WLT","start_order","matches_played","wins","win_percentage","avg_points","performance_index","stages_participated","total_stages","advancement_rate","country_total_wins","country_avg_performance","participants_per_event","discipline_avg_points","discipline_win_percentage"
2024-07-27 08:57:17,"FENMSABRE-------------R64-003100--","Men's Sabre Individual","Table of 64","M","Grand Palais","1554735","ZEA Gibran","Person","MEX","Mexico",15,"POINTS","W",1,2,1,50,10.5,38.15,2,2,100,1,38.15,1,12.8529411764706,50
2024-07-27 08:57:17,"FENMSABRE-------------R64-003100--","Men's Sabre Individual","Table of 64","M","Grand Palais","1541427","FOTOUHI Mohammad","Person","IRI","IR Iran",13,"POINTS","L",2,1,0,0,13,3.9,1,1,100,2,27.0285714285714,4,12.8529411764706,50
2024-07-27 11:00:13,"FENMSABRE-------------R32-000500--","Men's Sabre Individual","Table of 32","M","Grand Palais","1927151","PARK Sangwon","Person","KOR","Korea",15,"POINTS","W",1,2,1,50,13,38.9,2,2,100,20,48.8606060606061,12,12.8529411764706,50
2024-07-27 11:00:13,"FENMSABRE-------------R32-000500--","Men's Sabre Individual","Table of 32","M","Grand Palais","1950597","HEATHCOCK Colin","Person","USA","United States",10,"POINTS","L",2,1,0,0,10,3,1,1,100,26,45.3106382978723,16,12.8529411764706,50
2024-07-27 11:00:42,"FENMSABRE-------------R32-001300--","Men's Sabre Individual","Table of 32","M","Grand Palais","1924595","SAMELE Luigi","Person","ITA","Italy",15,"POINTS","W",1,5,4,80,13,59.9,5,5,100,37,48.2096774193548,19,12.8529411764706,50
2024-07-27 11:00:42,"FENMSABRE-------------R32-001300--","Men's Sabre Individual","Table of 32","M","Grand Palais","1973209","GORDON Shaul","Person","CAN","Canada",10,"POINTS","L",2,1,0,0,10,3,1,1,100,13,33.96875,13,12.8529411764706,50
2024-07-27 11:01:09,"FENMSABRE-------------R32-000100--","Men's Sabre Individual","Table of 32","M","Grand Palais","1539886","di TELLA Pascual Maria","Person","ARG","Argentina",11,"POINTS","L",1,2,1,50,13,38.9,2,2,100,1,38.9,1,12.8529411764706,50
2024-07-27 11:01:09,"FENMSABRE-------------R32-000100--","Men's Sabre Individual","Table of 32","M","Grand Palais","1936703","ELSISSY Ziad","Person","EGY","Egypt",15,"POINTS","W",2,5,3,60,13.6,46.08,5,5,100,16,29.0893617021277,17,12.8529411764706,50
2024-07-27 11:06:22,"FENMSABRE-------------R32-000900--","Men's Sabre Individual","Table of 32","M","Grand Palais","1896987","GIRAULT Evann Jean Abba","Person","NIG","Niger",8,"POINTS","L",1,1,0,0,8,2.4,1,1,100,0,2.4,1,12.8529411764706,50
2024-07-27 11:06:22,"FENMSABRE-------------R32-000900--","Men's Sabre Individual","Table of 32","M","Grand Palais","1927149","OH Sanguk","Person","KOR","Korea",15,"POINTS","W",2,5,5,100,15,74.5,5,5,100,20,48.8606060606061,12,12.8529411764706,50
2024-07-27 11:20:37,"FENMSABRE-------------R32-000600--","Men's Sabre Individual","Table of 32","M","Grand Palais","1924597","GALLO Michele","Person","ITA","Italy",6,"POINTS","L",1,1,0,0,6,1.8,1,1,100,37,48.2096774193548,19,12.8529411764706,50
2024-07-27 11:20:37,"FENMSABRE-------------R32-000600--","Men's Sabre Individual","Table of 32","M","Grand Palais","1902471","SHEN Chenpeng","Person","CHN","China",15,"POINTS","W",2,3,2,66.6666666666667,14.6666666666667,51.0666666666667,3,3,100,11,33.5214285714286,13,12.8529411764706,50
2024-07-27 11:20:54,"FENMSABRE-------------R32-001400--","Men's Sabre Individual","Table of 32","M","Grand Palais","1924596","CURATOLI Luca","Person","ITA","Italy",15,"POINTS","W",1,2,1,50,13.5,39.05,2,2,100,37,48.2096774193548,19,12.8529411764706,50
2024-07-27 11:20:54,"FENMSABRE-------------R32-001400--","Men's Sabre Individual","Table of 32","M","Grand Palais","1569819","YILDIRIM Enver","Person","TUR","TÃ¼rkiye",10,"POINTS","L",2,1,0,0,10,3,1,1,100,1,26.3333333333333,2,12.8529411764706,50
2024-07-27 11:21:12,"FENMSABRE-------------R32-000200--","Men's Sabre Individual","Table of 32","M","Grand Palais","1916231","PIANFETTI Maxime","Person","FRA","France",12,"POINTS","L",1,1,0,0,12,3.6,1,1,100,39,48.9421875,19,12.8529411764706,50
2024-07-27 11:21:12,"FENMSABRE-------------R32-000200--","Men's Sabre Individual","Table of 32","M","Grand Palais","1950642","SARON Mitchell","Person","USA","United States",15,"POINTS","W",2,2,1,50,14,39.2,2,2,100,26,45.3106382978723,16,12.8529411764706,50
2024-07-27 11:21:43,"FENMSABRE-------------R32-001000--","Men's Sabre Individual","Table of 32","M","Grand Palais","1541426","PAKDAMAN Ali","Person","IRI","IR Iran",15,"POINTS","W",1,2,1,50,12.5,38.75,2,2,100,2,27.0285714285714,4,12.8529411764706,50
2024-07-27 11:21:43,"FENMSABRE-------------R32-001000--","Men's Sabre Individual","Table of 32","M","Grand Palais","1896547","YOSHIDA Kento","Person","JPN","Japan",11,"POINTS","L",2,1,0,0,11,3.3,1,1,100,24,47.180487804878,15,12.8529411764706,50
2024-07-27 11:36:18,"FENMSABRE-------------R32-000300--","Men's Sabre Individual","Table of 32","M","Grand Palais","1930552","ALSHAMLAN Yousef","Person","KUW","Kuwait",6,"POINTS","L",1,1,0,0,6,1.8,1,1,100,0,1.8,1,12.8529411764706,50
2024-07-27 11:36:18,"FENMSABRE-------------R32-000300--","Men's Sabre Individual","Table of 32","M","Grand Palais","1889341","SZABO Matyas","Person","GER","Germany",15,"POINTS","W",2,3,2,66.6666666666667,14.6666666666667,51.0666666666667,3,3,100,4,50.9666666666667,2,12.8529411764706,50
2024-07-27 11:36:41,"FENMSABRE-------------R32-001500--","Men's Sabre Individual","Table of 32","M","Grand Palais","1936957","AMER Mohamed","Person","EGY","Egypt",15,"POINTS","W",1,3,2,66.6666666666667,14.3333333333333,50.9666666666667,3,3,100,16,29.0893617021277,17,12.8529411764706,50
2024-07-27 11:36:41,"FENMSABRE-------------R32-001500--","Men's Sabre Individual","Table of 32","M","Grand Palais","1936646","MOATAZ Adham","Person","EGY","Egypt",8,"POINTS","L",2,1,0,0,8,2.4,1,1,100,16,29.0893617021277,17,12.8529411764706,50
2024-07-27 11:50:45,"FENMSABRE-------------R32-000700--","Men's Sabre Individual","Table of 32","M","Grand Palais","1927116","GU Bongil","Person","KOR","Korea",8,"POINTS","L",1,1,0,0,8,2.4,1,1,100,20,48.8606060606061,12,12.8529411764706,50
2024-07-27 11:50:45,"FENMSABRE-------------R32-000700--","Men's Sabre Individual","Table of 32","M","Grand Palais","1937783","FERJANI Fares","Person","TUN","Tunisia",15,"POINTS","W",2,5,4,80,14.2,60.26,5,5,100,5,54.0714285714286,2,12.8529411764706,50
2024-07-27 11:52:12,"FENMSABRE-------------R32-001100--","Men's Sabre Individual","Table of 32","M","Grand Palais","1946558","SZATMARI Andras","Person","HUN","Hungary",13,"POINTS","L",1,1,0,0,13,3.9,1,1,100,23,47.0666666666667,13,12.8529411764706,50
2024-07-27 11:52:12,"FENMSABRE-------------R32-001100--","Men's Sabre Individual","Table of 32","M","Grand Palais","1916230","APITHY Bolade","Person","FRA","France",15,"POINTS","W",2,2,1,50,11.5,38.45,2,2,100,39,48.9421875,19,12.8529411764706,50
2024-07-27 12:05:22,"FENMSABRE-------------R32-001200--","Men's Sabre Individual","Table of 32","M","Grand Palais","1946565","SZILAGYI Aron","Person","HUN","Hungary",8,"POINTS","L",1,1,0,0,8,2.4,1,1,100,23,47.0666666666667,13,12.8529411764706,50
2024-07-27 12:05:22,"FENMSABRE-------------R32-001200--","Men's Sabre Individual","Table of 32","M","Grand Palais","1973201","ARFA Fares","Person","CAN","Canada",15,"POINTS","W",2,3,2,66.6666666666667,14.3333333333333,50.9666666666667,3,3,100,13,33.96875,13,12.8529411764706,50
2024-07-27 12:06:08,"FENMSABRE-------------R32-000800--","Men's Sabre Individual","Table of 32","M","Grand Palais","1950581","DERSHWITZ Eli","Person","USA","United States",10,"POINTS","L",1,1,0,0,10,3,1,1,100,26,45.3106382978723,16,12.8529411764706,50
2024-07-27 12:06:08,"FENMSABRE-------------R32-000800--","Men's Sabre Individual","Table of 32","M","Grand Palais","1946361","GEMESI Csanad","Person","HUN","Hungary",15,"POINTS","W",2,2,1,50,14.5,39.35,2,2,100,23,47.0666666666667,13,12.8529411764706,50
2024-07-27 12:09:53,"FENMSABRE-------------R32-001600--","Men's Sabre Individual","Table of 32","M","Grand Palais","1551169","BAZADZE Sandro","Person","GEO","Georgia",15,"POINTS","W",1,2,1,50,14.5,39.35,2,2,100,1,39.35,1,12.8529411764706,50
2024-07-27 12:09:53,"FENMSABRE-------------R32-001600--","Men's Sabre Individual","Table of 32","M","Grand Palais","1554735","ZEA Gibran","Person","MEX","Mexico",6,"POINTS","L",2,2,1,50,10.5,38.15,2,2,100,1,38.15,1,12.8529411764706,50
2024-07-27 12:12:03,"FENMSABRE-------------R32-000400--","Men's Sabre Individual","Table of 32","M","Grand Palais","1916232","PATRICE Sebastien","Person","FRA","France",15,"POINTS","W",1,2,1,50,14,39.2,2,2,100,39,48.9421875,19,12.8529411764706,50
2024-07-27 12:12:03,"FENMSABRE-------------R32-000400--","Men's Sabre Individual","Table of 32","M","Grand Palais","1541439","RAHBARI Mohammad","Person","IRI","IR Iran",13,"POINTS","L",2,1,0,0,13,3.9,1,1,100,2,27.0285714285714,4,12.8529411764706,50
2024-07-27 13:17:38,"FENMSABRE-------------8FNL000300--","Men's Sabre Individual","Table of 16","M","Grand Palais","1902471","SHEN Chenpeng","Person","CHN","China",15,"POINTS","W",1,3,2,66.6666666666667,14.6666666666667,51.0666666666667,3,3,100,11,33.5214285714286,13,12.8529411764706,50
2024-07-27 13:17:38,"FENMSABRE-------------8FNL000300--","Men's Sabre Individual","Table of 16","M","Grand Palais","1927151","PARK Sangwon","Person","KOR","Korea",11,"POINTS","L",2,2,1,50,13,38.9,2,2,100,20,48.8606060606061,12,12.8529411764706,50
2024-07-27 13:17:53,"FENMSABRE-------------8FNL000500--","Men's Sabre Individual","Table of 16","M","Grand Palais","1541426","PAKDAMAN Ali","Person","IRI","IR Iran",10,"POINTS","L",1,2,1,50,12.5,38.75,2,2,100,2,27.0285714285714,4,12.8529411764706,50
2024-07-27 13:17:53,"FENMSABRE-------------8FNL000500--","Men's Sabre Individual","Table of 16","M","Grand Palais","1927149","OH Sanguk","Person","KOR","Korea",15,"POINTS","W",2,5,5,100,15,74.5,5,5,100,20,48.8606060606061,12,12.8529411764706,50
2024-07-27 13:19:13,"FENMSABRE-------------8FNL000100--","Men's Sabre Individual","Table of 16","M","Grand Palais","1950642","SARON Mitchell","Person","USA","United States",13,"POINTS","L",1,2,1,50,14,39.2,2,2,100,26,45.3106382978723,16,12.8529411764706,50
2024-07-27 13:19:13,"FENMSABRE-------------8FNL000100--","Men's Sabre Individual","Table of 16","M","Grand Palais","1936703","ELSISSY Ziad","Person","EGY","Egypt",15,"POINTS","W",2,5,3,60,13.6,46.08,5,5,100,16,29.0893617021277,17,12.8529411764706,50
2024-07-27 13:19:43,"FENMSABRE-------------8FNL000700--","Men's Sabre Individual","Table of 16","M","Grand Palais","1924596","CURATOLI Luca","Person","ITA","Italy",12,"POINTS","L",1,2,1,50,13.5,39.05,2,2,100,37,48.2096774193548,19,12.8529411764706,50
2024-07-27 13:19:43,"FENMSABRE-------------8FNL000700--","Men's Sabre Individual","Table of 16","M","Grand Palais","1924595","SAMELE Luigi","Person","ITA","Italy",15,"POINTS","W",2,5,4,80,13,59.9,5,5,100,37,48.2096774193548,19,12.8529411764706,50
2024-07-27 13:44:29,"FENMSABRE-------------8FNL000600--","Men's Sabre Individual","Table of 16","M","Grand Palais","1973201","ARFA Fares","Person","CAN","Canada",15,"POINTS","W",1,3,2,66.6666666666667,14.3333333333333,50.9666666666667,3,3,100,13,33.96875,13,12.8529411764706,50
2024-07-27 13:44:29,"FENMSABRE-------------8FNL000600--","Men's Sabre Individual","Table of 16","M","Grand Palais","1916230","APITHY Bolade","Person","FRA","France",8,"POINTS","L",2,2,1,50,11.5,38.45,2,2,100,39,48.9421875,19,12.8529411764706,50
2024-07-27 13:44:50,"FENMSABRE-------------8FNL000400--","Men's Sabre Individual","Table of 16","M","Grand Palais","1946361","GEMESI Csanad","Person","HUN","Hungary",14,"POINTS","L",1,2,1,50,14.5,39.35,2,2,100,23,47.0666666666667,13,12.8529411764706,50
2024-07-27 13:44:50,"FENMSABRE-------------8FNL000400--","Men's Sabre Individual","Table of 16","M","Grand Palais","1937783","FERJANI Fares","Person","TUN","Tunisia",15,"POINTS","W",2,5,4,80,14.2,60.26,5,5,100,5,54.0714285714286,2,12.8529411764706,50
2024-07-27 13:55:02,"FENMSABRE-------------8FNL000800--","Men's Sabre Individual","Table of 16","M","Grand Palais","1551169","BAZADZE Sandro","Person","GEO","Georgia",14,"POINTS","L",1,2,1,50,14.5,39.35,2,2,100,1,39.35,1,12.8529411764706,50
2024-07-27 13:55:02,"FENMSABRE-------------8FNL000800--","Men's Sabre Individual","Table of 16","M","Grand Palais","1936957","AMER Mohamed","Person","EGY","Egypt",15,"POINTS","W",2,3,2,66.6666666666667,14.3333333333333,50.9666666666667,3,3,100,16,29.0893617021277,17,12.8529411764706,50
2024-07-27 13:55:43,"FENMSABRE-------------8FNL000200--","Men's Sabre Individual","Table of 16","M","Grand Palais","1916232","PATRICE Sebastien","Person","FRA","France",13,"POINTS","L",1,2,1,50,14,39.2,2,2,100,39,48.9421875,19,12.8529411764706,50
2024-07-27 13:55:43,"FENMSABRE-------------8FNL000200--","Men's Sabre Individual","Table of 16","M","Grand Palais","1889341","SZABO Matyas","Person","GER","Germany",15,"POINTS","W",2,3,2,66.6666666666667,14.6666666666667,51.0666666666667,3,3,100,4,50.9666666666667,2,12.8529411764706,50
2024-07-27 14:40:53,"FENMSABRE-------------QFNL000200--","Men's Sabre Individual","Table of 8","M","Grand Palais","1937783","FERJANI Fares","Person","TUN","Tunisia",15,"POINTS","W",1,5,4,80,14.2,60.26,5,5,100,5,54.0714285714286,2,12.8529411764706,50
2024-07-27 14:40:53,"FENMSABRE-------------QFNL000200--","Men's Sabre Individual","Table of 8","M","Grand Palais","1902471","SHEN Chenpeng","Person","CHN","China",14,"POINTS","L",2,3,2,66.6666666666667,14.6666666666667,51.0666666666667,3,3,100,11,33.5214285714286,13,12.8529411764706,50
2024-07-27 14:41:17,"FENMSABRE-------------QFNL000300--","Men's Sabre Individual","Table of 8","M","Grand Palais","1973201","ARFA Fares","Person","CAN","Canada",13,"POINTS","L",1,3,2,66.6666666666667,14.3333333333333,50.9666666666667,3,3,100,13,33.96875,13,12.8529411764706,50
2024-07-27 14:41:17,"FENMSABRE-------------QFNL000300--","Men's Sabre Individual","Table of 8","M","Grand Palais","1927149","OH Sanguk","Person","KOR","Korea",15,"POINTS","W",2,5,5,100,15,74.5,5,5,100,20,48.8606060606061,12,12.8529411764706,50
2024-07-27 14:46:22,"FENMSABRE-------------QFNL000100--","Men's Sabre Individual","Table of 8","M","Grand Palais","1889341","SZABO Matyas","Person","GER","Germany",14,"POINTS","L",1,3,2,66.6666666666667,14.6666666666667,51.0666666666667,3,3,100,4,50.9666666666667,2,12.8529411764706,50
2024-07-27 14:46:22,"FENMSABRE-------------QFNL000100--","Men's Sabre Individual","Table of 8","M","Grand Palais","1936703","ELSISSY Ziad","Person","EGY","Egypt",15,"POINTS","W",2,5,3,60,13.6,46.08,5,5,100,16,29.0893617021277,17,12.8529411764706,50
2024-07-27 14:46:33,"FENMSABRE-------------QFNL000400--","Men's Sabre Individual","Table of 8","M","Grand Palais","1924595","SAMELE Luigi","Person","ITA","Italy",15,"POINTS","W",1,5,4,80,13,59.9,5,5,100,37,48.2096774193548,19,12.8529411764706,50
2024-07-27 14:46:33,"FENMSABRE-------------QFNL000400--","Men's Sabre Individual","Table of 8","M","Grand Palais","1936957","AMER Mohamed","Person","EGY","Egypt",13,"POINTS","L",2,3,2,66.6666666666667,14.3333333333333,50.9666666666667,3,3,100,16,29.0893617021277,17,12.8529411764706,50
2024-07-27 18:15:45,"FENMSABRE-------------SFNL000100--","Men's Sabre Individual","Semifinal 1","M","Grand Palais","1937783","FERJANI Fares","Person","TUN","Tunisia",15,"POINTS","W",1,5,4,80,14.2,60.26,5,5,100,5,54.0714285714286,2,12.8529411764706,50
2024-07-27 18:15:45,"FENMSABRE-------------SFNL000100--","Men's Sabre Individual","Semifinal 1","M","Grand Palais","1936703","ELSISSY Ziad","Person","EGY","Egypt",11,"POINTS","L",2,5,3,60,13.6,46.08,5,5,100,16,29.0893617021277,17,12.8529411764706,50
2024-07-27 18:30:19,"FENMSABRE-------------SFNL000200--","Men's Sabre Individual","Semifinal 2","M","Grand Palais","1924595","SAMELE Luigi","Person","ITA","Italy",5,"POINTS","L",1,5,4,80,13,59.9,5,5,100,37,48.2096774193548,19,12.8529411764706,50
2024-07-27 18:30:19,"FENMSABRE-------------SFNL000200--","Men's Sabre Individual","Semifinal 2","M","Grand Palais","1927149","OH Sanguk","Person","KOR","Korea",15,"POINTS","W",2,5,5,100,15,74.5,5,5,100,20,48.8606060606061,12,12.8529411764706,50
2024-07-27 19:26:00,"FENMSABRE-------------FNL-000200--","Men's Sabre Individual","Bronze Medal Bout","M","Grand Palais","1924595","SAMELE Luigi","Person","ITA","Italy",15,"POINTS","W",1,5,4,80,13,59.9,5,5,100,37,48.2096774193548,19,12.8529411764706,50
2024-07-27 19:26:00,"FENMSABRE-------------FNL-000200--","Men's Sabre Individual","Bronze Medal Bout","M","Grand Palais","1936703","ELSISSY Ziad","Person","EGY","Egypt",12,"POINTS","L",2,5,3,60,13.6,46.08,5,5,100,16,29.0893617021277,17,12.8529411764706,50
2024-07-27 22:05:55,"FENMSABRE-------------R64-000200--","Men's Sabre Individual","Table of 64","M","Grand Palais","1973205","CAUCHON Francois","Person","CAN","Canada",13,"POINTS","L",1,1,0,0,13,3.9,1,1,100,13,33.96875,13,12.8529411764706,50
2024-07-27 22:05:55,"FENMSABRE-------------R64-000200--","Men's Sabre Individual","Table of 64","M","Grand Palais","1539886","di TELLA Pascual Maria","Person","ARG","Argentina",15,"POINTS","W",2,2,1,50,13,38.9,2,2,100,1,38.9,1,12.8529411764706,50
2024-07-27 22:08:50,"FENMSABRE-------------FNL-000100--","Men's Sabre Individual","Gold Medal Bout","M","Grand Palais","1927149","OH Sanguk","Person","KOR","Korea",15,"POINTS","W",1,5,5,100,15,74.5,5,5,100,20,48.8606060606061,12,12.8529411764706,50
2024-07-27 22:08:50,"FENMSABRE-------------FNL-000100--","Men's Sabre Individual","Gold Medal Bout","M","Grand Palais","1937783","FERJANI Fares","Person","TUN","Tunisia",11,"POINTS","L",2,5,4,80,14.2,60.26,5,5,100,5,54.0714285714286,2,12.8529411764706,50
2024-07-31 12:14:11,"FENMTEAMSABR----------QFNL000100--","Men's Sabre Team","Table of 8","M","Grand Palais","FENMTEAMSABRCAN01","Canada","Team","CAN","Canada",33,"POINTS","L",1,9,2,22.2222222222222,35.6666666666667,26.2555555555556,5,5,100,13,33.96875,13,41.9166666666667,50
2024-07-31 12:14:11,"FENMTEAMSABR----------QFNL000100--","Men's Sabre Team","Table of 8","M","Grand Palais","FENMTEAMSABRKOR01","Republic of Korea","Team","KOR","Korea",45,"POINTS","W",2,9,7,77.7777777777778,43.1111111111111,67.3777777777778,5,5,100,20,48.8606060606061,12,41.9166666666667,50
2024-07-31 12:37:38,"FENMTEAMSABR----------QFNL000300--","Men's Sabre Team","Table of 8","M","Grand Palais","FENMTEAMSABRITA01","Italy","Team","ITA","Italy",38,"POINTS","L",1,18,12,66.6666666666667,41.2222222222222,59.0333333333333,7,7,100,37,48.2096774193548,19,41.9166666666667,50
2024-07-31 12:37:38,"FENMTEAMSABR----------QFNL000300--","Men's Sabre Team","Table of 8","M","Grand Palais","FENMTEAMSABRHUN01","Hungary","Team","HUN","Hungary",45,"POINTS","W",2,9,6,66.6666666666667,40.8888888888889,58.9333333333333,6,6,100,23,47.0666666666667,13,41.9166666666667,50
2024-07-31 12:37:38,"FENMTEAMSABR----------QFNL000200--","Men's Sabre Team","Table of 8","M","Grand Palais","FENMTEAMSABRFRA01","France","Team","FRA","France",45,"POINTS","W",1,18,10,55.5555555555556,40.5555555555556,51.0555555555556,7,7,100,39,48.9421875,19,41.9166666666667,50
2024-07-31 12:37:38,"FENMTEAMSABR----------QFNL000200--","Men's Sabre Team","Table of 8","M","Grand Palais","FENMTEAMSABREGY01","Egypt","Team","EGY","Egypt",41,"POINTS","L",2,15,1,6.66666666666667,31.2,14.0266666666667,4,4,100,16,29.0893617021277,17,41.9166666666667,50
2024-07-31 12:40:04,"FENMTEAMSABR----------QFNL000400--","Men's Sabre Team","Table of 8","M","Grand Palais","FENMTEAMSABRUSA01","United States of America","Team","USA","United States",44,"POINTS","L",1,15,8,53.3333333333333,41.0666666666667,49.6533333333333,7,7,100,26,45.3106382978723,16,41.9166666666667,50
2024-07-31 12:40:04,"FENMTEAMSABR----------QFNL000400--","Men's Sabre Team","Table of 8","M","Grand Palais","FENMTEAMSABRIRI01","Islamic Republic of Iran","Team","IRI","IR Iran",45,"POINTS","W",2,3,1,33.3333333333333,37.6666666666667,34.6333333333333,3,3,100,2,27.0285714285714,4,41.9166666666667,50
2024-07-31 13:40:24,"FENMTEAMSABR----------SF5-000100--","Men's Sabre Team","Classifications 5-8","M","Grand Palais","FENMTEAMSABREGY01","Egypt","Team","EGY","Egypt",45,"POINTS","W",1,15,1,6.66666666666667,31.2,14.0266666666667,4,4,100,16,29.0893617021277,17,41.9166666666667,50
2024-07-31 13:40:24,"FENMTEAMSABR----------SF5-000100--","Men's Sabre Team","Classifications 5-8","M","Grand Palais","FENMTEAMSABRCAN01","Canada","Team","CAN","Canada",41,"POINTS","L",2,9,2,22.2222222222222,35.6666666666667,26.2555555555556,5,5,100,13,33.96875,13,41.9166666666667,50
2024-07-31 13:41:01,"FENMTEAMSABR----------SF5-000200--","Men's Sabre Team","Classifications 5-8","M","Grand Palais","FENMTEAMSABRUSA01","United States of America","Team","USA","United States",40,"POINTS","L",1,15,8,53.3333333333333,41.0666666666667,49.6533333333333,7,7,100,26,45.3106382978723,16,41.9166666666667,50
2024-07-31 13:41:01,"FENMTEAMSABR----------SF5-000200--","Men's Sabre Team","Classifications 5-8","M","Grand Palais","FENMTEAMSABRITA01","Italy","Team","ITA","Italy",45,"POINTS","W",2,18,12,66.6666666666667,41.2222222222222,59.0333333333333,7,7,100,37,48.2096774193548,19,41.9166666666667,50
2024-07-31 14:39:56,"FENMTEAMSABR----------SFNL000100--","Men's Sabre Team","Semifinal 1","M","Grand Palais","FENMTEAMSABRFRA01","France","Team","FRA","France",39,"POINTS","L",1,18,10,55.5555555555556,40.5555555555556,51.0555555555556,7,7,100,39,48.9421875,19,41.9166666666667,50
2024-07-31 14:39:56,"FENMTEAMSABR----------SFNL000100--","Men's Sabre Team","Semifinal 1","M","Grand Palais","FENMTEAMSABRKOR01","Republic of Korea","Team","KOR","Korea",45,"POINTS","W",2,9,7,77.7777777777778,43.1111111111111,67.3777777777778,5,5,100,20,48.8606060606061,12,41.9166666666667,50
2024-07-31 14:57:00,"FENMTEAMSABR----------SFNL000200--","Men's Sabre Team","Semifinal 2","M","Grand Palais","FENMTEAMSABRIRI01","Islamic Republic of Iran","Team","IRI","IR Iran",43,"POINTS","L",1,3,1,33.3333333333333,37.6666666666667,34.6333333333333,3,3,100,2,27.0285714285714,4,41.9166666666667,50
2024-07-31 14:57:00,"FENMTEAMSABR----------SFNL000200--","Men's Sabre Team","Semifinal 2","M","Grand Palais","FENMTEAMSABRHUN01","Hungary","Team","HUN","Hungary",45,"POINTS","W",2,9,6,66.6666666666667,40.8888888888889,58.9333333333333,6,6,100,23,47.0666666666667,13,41.9166666666667,50
2024-07-31 15:39:04,"FENMTEAMSABR----------FNL-000400--","Men's Sabre Team","Placement 7-8","M","Grand Palais","FENMTEAMSABRUSA01","United States of America","Team","USA","United States",45,"POINTS","W",1,15,8,53.3333333333333,41.0666666666667,49.6533333333333,7,7,100,26,45.3106382978723,16,41.9166666666667,50
2024-07-31 15:39:04,"FENMTEAMSABR----------FNL-000400--","Men's Sabre Team","Placement 7-8","M","Grand Palais","FENMTEAMSABRCAN01","Canada","Team","CAN","Canada",43,"POINTS","L",2,9,2,22.2222222222222,35.6666666666667,26.2555555555556,5,5,100,13,33.96875,13,41.9166666666667,50
2024-07-31 15:39:31,"FENMTEAMSABR----------FNL-000300--","Men's Sabre Team","Placement 5-6","M","Grand Palais","FENMTEAMSABRITA01","Italy","Team","ITA","Italy",45,"POINTS","W",1,18,12,66.6666666666667,41.2222222222222,59.0333333333333,7,7,100,37,48.2096774193548,19,41.9166666666667,50
2024-07-31 15:39:31,"FENMTEAMSABR----------FNL-000300--","Men's Sabre Team","Placement 5-6","M","Grand Palais","FENMTEAMSABREGY01","Egypt","Team","EGY","Egypt",38,"POINTS","L",2,15,1,6.66666666666667,31.2,14.0266666666667,4,4,100,16,29.0893617021277,17,41.9166666666667,50
2024-07-31 18:16:29,"FENMTEAMSABR----------FNL-000200--","Men's Sabre Team","Bronze Medal Match","M","Grand Palais","FENMTEAMSABRIRI01","Islamic Republic of Iran","Team","IRI","IR Iran",25,"POINTS","L",1,3,1,33.3333333333333,37.6666666666667,34.6333333333333,3,3,100,2,27.0285714285714,4,41.9166666666667,50
2024-07-31 18:16:29,"FENMTEAMSABR----------FNL-000200--","Men's Sabre Team","Bronze Medal Match","M","Grand Palais","FENMTEAMSABRFRA01","France","Team","FRA","France",45,"POINTS","W",2,18,10,55.5555555555556,40.5555555555556,51.0555555555556,7,7,100,39,48.9421875,19,41.9166666666667,50
2024-07-31 19:26:23,"FENMTEAMSABR----------FNL-000100--","Men's Sabre Team","Gold Medal Match","M","Grand Palais","FENMTEAMSABRHUN01","Hungary","Team","HUN","Hungary",41,"POINTS","L",1,9,6,66.6666666666667,40.8888888888889,58.9333333333333,6,6,100,23,47.0666666666667,13,41.9166666666667,50
2024-07-31 19:26:23,"FENMTEAMSABR----------FNL-000100--","Men's Sabre Team","Gold Medal Match","M","Grand Palais","FENMTEAMSABRKOR01","Republic of Korea","Team","KOR","Korea",45,"POINTS","W",2,9,7,77.7777777777778,43.1111111111111,67.3777777777778,5,5,100,20,48.8606060606061,12,41.9166666666667,50
2024-07-28 08:29:18,"FENMEPEE--------------R64-003100--","Men's Épée Individual","Table of 64","M","Grand Palais","1914535","JURKA Jakub","Person","CZE","Czechia",15,"POINTS","W",1,2,1,50,10,38,2,2,100,4,37.1444444444444,5,12.1142857142857,50
2024-07-28 08:29:18,"FENMEPEE--------------R64-003100--","Men's Épée Individual","Table of 64","M","Grand Palais","1936478","MOHSEN Mahmoud","Person","EGY","Egypt",8,"POINTS","L",2,1,0,0,8,2.4,1,1,100,16,29.0893617021277,17,12.1142857142857,50
2024-07-28 08:29:18,"FENMEPEE--------------R64-001800--","Men's Épée Individual","Table of 64","M","Grand Palais","1929618","SHARLAIMOV Vadim","Person","KAZ","Kazakhstan",15,"POINTS","W",1,2,1,50,14,39.2,2,2,100,6,40.525,5,12.1142857142857,50
2024-07-28 08:29:18,"FENMEPEE--------------R64-001800--","Men's Épée Individual","Table of 64","M","Grand Palais","1964935","SANER Harry","Person","RSA","South Africa",9,"POINTS","L",2,1,0,0,9,2.7,1,1,100,0,2.7,1,12.1142857142857,50
